fold,text,intents,intent_span,intent_span_4o
fold13,I'd like to order some food to our room for tomorrow morning,"['make_open_apply_setup_get_activate', 'room_service']",order/tomorrow morning/food,order/food/room
fold13,i need to cancel my pedicure,"['cancel_close_leave_freeze', 'spa', 'booking']",pedicure/cancel,cancel/pedicure
fold13,"i need my restaurant booking time changed, im johnelle","['change', 'restaurant', 'booking']",restaurant booking time changed/johnelle,restaurant/changed/booking
fold13,do you have a hair salon slot for Saturday at 9:00 a.m.,"['make_open_apply_setup_get_activate', 'spa', 'booking']",Saturday at 9:00 a.m./hair salon slot,Saturday/hair salon
fold13,what are the restaurant choices,"['request_info', 'restaurant']",choices/restaurant,restaurant/choices
fold13,Can I get some food up to me please,"['make_open_apply_setup_get_activate', 'room_service']",food/get,up to me please/food
fold13,I have a room booking for next Saturday I am going to need to make some changes,"['existing', 'booking', 'change']",make some changes/next Saturday/room booking,make some changes/room booking
fold13,I have a room booking for next Saturday I am going to need to make some amendments,"['existing', 'booking', 'change']",room booking/make some amendments,amendments/make/room booking
fold13,a table for my son and my wife and I for 2:55 p.m.,"['make_open_apply_setup_get_activate', 'restaurant', 'booking']",table/my wife/I/my son/2:55 p.m.,table/wife/2:55 p.m./son
fold13,I want to change my hotel booking,"['change', 'booking']",hotel booking/change,hotel booking/change
fold13,Can I book from the 26th to the 28th for two people?,"['booking', 'make_open_apply_setup_get_activate']",book/from the 26th to the 28th/for two people,book
fold13,"I need a suite from the 22nd to the 6 July, breakfast included","['booking', 'make_open_apply_setup_get_activate']",22nd/suite,22nd to the 6 July/breakfast included/suite
fold13,We would like to stay for 8 nights in a double room.,"['make_open_apply_setup_get_activate', 'booking']",double room/stay for 8 nights,double room/8 nights/stay
fold13,I want to stay today,"['booking', 'make_open_apply_setup_get_activate']",stay/today,today/stay
fold14,"Yesterday you charged me for some room service that I didn't order, and I'm still waiting to get my money back...","['room_service', 'wrong_notworking_notshowing', 'refund']",money back/room service,get my money back/room service
fold14,you should send someone to clean my room very soon.,"['make_open_apply_setup_get_activate', 'housekeeping']",clean my room,clean my room
fold14,how long did I book that room for?,"['how_long', 'booking']",that room/how long/did I book,how long/room/book
fold14,"ok, can I just get some food to my room then","['acknowledge', 'make_open_apply_setup_get_activate', 'room_service']",get some food to my room,get/ok/food to my room
fold14,I cannot remember my room number.,['dont_know'],room number,room number/I cannot remember
fold14,please repeat that,['repeat'],please/repeat that,please repeat that
fold14,could you transfer me to the spa team please,"['spa', 'handoff']",spa/transfer,transfer/spa
fold14,is there any extra cost for arriving earlier than check in time?,"['how_much', 'check_in', 'less_lower_before']",check in time/arriving earlier/extra cost,arriving earlier/check in time/extra cost
fold14,please amend my checkin time to a later date.,"['change', 'check_in', 'more_higher_after']",amend/checkin time/later date,later date/amend/checkin time
fold14,What are the opening hours of the gym?,"['when', 'gym']",opening hours/gym,gym/opening hours
fold14,"please schedule later check out if possible, 12 would be good.","['make_open_apply_setup_get_activate', 'more_higher_after', 'check_out']",would be good/12/schedule later check out,12/later
fold14,"Yes, it goes without saying that the room needs to have a normal bath!","['affirm', 'room_ammenities']",normal bath/Yes,bath/Yes/room
fold14,make me a new one,"['new', 'make_open_apply_setup_get_activate']",make me a new one,make/new
fold14,Where is the pool?,"['request_info', 'swimming_pool']",Where/the pool/is,pool
fold14,I have a booking for dinner for 4 today and would like to know if it's okay to bring along my shar-pei.,"['booking', 'restaurant', 'request_info', 'pets', 'existing']",booking for dinner for 4/bring along my shar/today,bring along my shar/dinner/booking
fold14,nope nope nope,['deny'],nope,nope
fold14,I don't have internet,"['wifi', 'wrong_notworking_notshowing']",don't have internet,internet/don't
fold14,A room with a kitchen and 2 toilets would be nice.,['room_ammenities'],nice/2 toilets/room with a kitchen,kitchen/2 toilets/room
fold14,How much for a single room with gym access?,"['how_much', 'gym']",gym access/single room/How much,gym/how much/single room
fold14,do you have a lost and found,['lost_stolen'],lost and found,lost/found
fold14,can you recommend a free parking place nearby,"['request_info', 'parking']",free parking place/nearby,recommend/free parking
fold14,Is there any dedicated space to also leave motorcycles overnight?,"['request_info', 'parking']",dedicated space,dedicated space/leave motorcycles overnight
fold14,i'd like to make a spa reservation for tonight,"['booking', 'spa', 'make_open_apply_setup_get_activate']",for tonight/spa reservation,tonight/make/reservation/spa
fold14,cancel todays pedicure session under duane dietzel,"['cancel_close_leave_freeze', 'spa', 'booking']",duane dietzel/todays pedicure session/cancel,cancel/pedicure session
fold14,"lekeshia an, for 1:15PM, I made a lunch reservation for a party of 8","['existing', 'restaurant', 'booking']",lekeshia an/lunch reservation/1:15PM/party of 8,party of 8/lunch reservation
fold14,"book a sauna for 2 people, tomorrow at 12","['booking', 'spa', 'make_open_apply_setup_get_activate']",tomorrow at 12/2 people/book a sauna,sauna/tomorrow at 12/book
fold14,do you deliver food to the rooms?,"['request_info', 'room_service']",do you deliver food to the rooms?,rooms/deliver
fold14,send that package directly to my room,"['make_open_apply_setup_get_activate', 'room_service']",directly to my room/send/package,send/directly to my room
fold14,I already have one,['existing'],I already have,already have
fold14,I want a table for 4 people at 10:25 in the morning,"['make_open_apply_setup_get_activate', 'restaurant', 'booking']",10:25 in the morning/table for 4 people,table/10:25 in the morning/4 people
fold14,"I have a reservation for 2 people for the 12th of June, can I upgrade it?","['booking', 'change']",reservation/upgrade,reservation/upgrade
fold14,I want to change my reservation to 3 adults in 2 rooms please,"['change', 'booking']",3 adults/change/2 rooms/reservation,3 adults/2 rooms/change my reservation
fold14,I would like a room with 2 double beds checking in February 14 to 22,"['booking', 'make_open_apply_setup_get_activate']",2 double beds/checking in February 14 to 22/room,checking in/room
fold14,"Have you got any availability between 26th April to 2nd May, for one adult and 2 children for a 6 night stay","['booking', 'make_open_apply_setup_get_activate']",between 26th April to 2nd May/one adult and 2 children/6 night stay/availability,availability
fold15,how can I book the gym from 4 to 10,"['how', 'booking', 'gym']",book/from 4 to 10/gym,gym/how/book
fold15,"my wife's sister won't be coming eventually, can we get that room cancelled and reimbursed?","['cancel_close_leave_freeze', 'refund']",room cancelled/reimbursed,reimbursed/cancelled
fold15,how long can I stay in the gym?,"['how_long', 'gym']",how long/stay in the gym,how long/gym
fold15,"ok, when do I need to check out the latest?","['limits', 'check_out', 'acknowledge', 'when', 'more_higher_after']",when do I need to check out,check out/ok/when
fold15,I dont know how many people we will be,['dont_know'],how many people/dont know,dont know/how many people
fold15,see you soon,['end_call'],see you soon,see you soon
fold15,what did you say?,['repeat'],what did you say?,what did you say
fold15,spa team please,"['handoff', 'spa']",team/spa,please/spa
fold15,"change my lunch reservation, we will be one person less","['change', 'restaurant', 'booking', 'less_lower_before']",change my lunch reservation/one person less,one person less/lunch reservation/change
fold15,Could I check in at 4 please?,"['request_info', 'check_in']",check in/at 4/Could I,check in/at 4
fold15,When do I have to confirm the number of people coming to the dinner?,"['when', 'restaurant']",When/confirm the number of people coming to the dinner,When/confirm/number of people
fold15,I'd like to move to a larger room next Wednesday,"['make_open_apply_setup_get_activate', 'more_higher_after']",larger room/next Wednesday/move to,larger room/move/next Wednesday
fold15,"Yeah, I need to make a reservation for 4.","['affirm', 'make_open_apply_setup_get_activate', 'booking']",Spans and Intents:1. make a reservation,Yeah/make a reservation
fold15,it's a new one,['new'],it's/a new one,new
fold15,can i book the swimming pool for a private party?,"['request_info', 'swimming_pool', 'booking']",book/swimming pool/private party,swimming pool/book
fold15,Can I bring my iguana along?,"['request_info', 'pets']",iguana,bring/iguana
fold15,no need,['deny'],no need,no need
fold15,I'm not sure how to access the internet.,"['request_info', 'wifi']",access the internet,internet/how/access/not sure
fold15,there is not hot water in the shower,"['room_ammenities', 'wrong_notworking_notshowing']",hot water/shower,not hot water
fold15,is there a mini bar in the room I could use?,"['room_ammenities', 'request_info']",mini bar,mini bar/room
fold15,what are the fees for the spa services,"['how_much', 'spa']",fees/spa services,fees/spa
fold15,I would like to book 2 rooms for 2 adults and 2 children for 3 nights from 7 April,"['booking', 'make_open_apply_setup_get_activate']",book/7 April/3 nights/2 adults and 2 children/2 rooms,7 April/book/3 nights/2 adults/2 rooms/2 children
fold15,Has a laptop been found,['lost_stolen'],laptop,laptop/been found
fold15,I need to park it for 30 minutes,['parking'],park,30 minutes/park
fold15,I want to do my nails tomorrow evening,"['booking', 'spa', 'make_open_apply_setup_get_activate']",tomorrow evening,tomorrow evening/nails
fold15,I have a table booked under christyne tauber and I don't want it anymore.,"['cancel_close_leave_freeze', 'booking', 'existing', 'restaurant']",table booked/I don't want it anymore/christyne tauber,table booked/don't want it anymore
fold15,"I have a dinning booking under sadi nellis, i need to add 1 person to it","['change', 'existing', 'booking', 'restaurant']",dining booking/add 1 person,add/booking
fold15,I made an appointment today at 7:25 in the evening for some treatments at the spa.,"['booking', 'spa']",treatments/today/spa/appointment/7:25 in the evening,appointment/spa
fold15,tell me more about your restaurants,"['request_info', 'restaurant']",tell me more about/your restaurants,restaurants/tell me more
fold15,Order room service for tonight at 10,"['make_open_apply_setup_get_activate', 'room_service']",10/tonight/Order room service,tonight at 10/room service
fold15,have one already,['existing'],have/one already,one already
fold15,Please book the table for 8 people at 3:15 a.m.,"['make_open_apply_setup_get_activate', 'booking', 'restaurant']",3:15 a.m./book the table/8 people,book
fold15,My reservation is at 2 15 in the afternoon,['booking'],2 15/reservation,reservation/2 15 in the afternoon
fold15,can I update the hotel reservation i have for 9 people?,"['change', 'booking']",update/hotel reservation,update/hotel reservation
fold15,I want to book a room for 4,"['booking', 'make_open_apply_setup_get_activate']",book a room/room for 4,room/book
fold15,I would like to make a booking for a two-bedroom hotel room for two adults and three kids from the 19th to the 6th for 18 nights please.,"['booking', 'make_open_apply_setup_get_activate']",for two adults and three kids/from the 19th to the 6th/make a booking/two/for 18 nights,19th to the 6th/make a booking/18 nights/two
fold15,I’d like to book a three night stay from Sunday until Wednesday,"['booking', 'make_open_apply_setup_get_activate']",Sunday until Wednesday/book a three night stay,three night stay/from Sunday until Wednesday/book
fold16,"I cancelled those 2 rooms 5 days ago, and I still haven't got my money back.","['wrong_notworking_notshowing', 'refund']",5 days ago/rooms/cancelled/haven't got my money back,haven't got my money back/2 rooms/cancelled
fold16,how can I book a table in the restaurant?,"['how', 'restaurant', 'booking']",book a table/restaurant/how,how/restaurant/book
fold16,"hello, what time can I check in the earliest?","['when', 'greet', 'limits', 'check_in', 'less_lower_before']",hello/check in/what time,check in/hello/earliest
fold16,"ok, so what time is check in again","['when', 'check_in', 'acknowledge']",check in,check in/ok
fold16,see you in a few days,['end_call'],in a few days/see you,see you
fold16,"I didn't get that, could you say it again?",['repeat'],didn't get that,say it again
fold16,please connect me to the spa,"['handoff', 'spa']",spa/connect me to,connect/spa
fold16,can I change the checkout date?,"['change', 'check_out']",change/checkout date,change/checkout date
fold16,Are the dog friendly rooms more expensive,"['request_info', 'pets', 'more_higher_after']",more expensive/dog friendly rooms,more expensive/dog friendly
fold16,"yep, leaving tomorrow evening",['affirm'],leaving tomorrow evening/yep,leaving/yep
fold16,its a new one,['new'],new,new
fold16,are pets allowed in the swimming pool?,"['request_info', 'pets', 'swimming_pool']",pets/swimming pool,swimming pool/pets
fold16,"No, I won't be using the gym at all.","['deny', 'gym']",No/I won't be using the gym at all,No/gym
fold16,wifi,['wifi'],wifi,wifi
fold16,the treadmills are not working,"['gym', 'wrong_notworking_notshowing']",treadmills,treadmills/not working
fold16,A room with air conditioning.,['room_ammenities'],air conditioning/room,air conditioning/room
fold16,Is the gym also open over the weekend?,"['request_info', 'gym']",gym/open over the weekend,gym/weekend/open
fold16,How much does parking cost?,"['how_much', 'parking']",parking cost/How much,How much/parking/cost
fold16,I lost my scarf,['lost_stolen'],scarf/lost,lost
fold16,I think my wallet got nicked at the restaurant.,"['lost_stolen', 'restaurant']",wallet/restaurant,wallet/restaurant
fold16,i'm planning on staying the night but i don't know what to do with my car,['parking'],staying the night/what to do with my car,staying the night/don't know/my car
fold16,Can I cancel this room booking i have,"['cancel_close_leave_freeze', 'booking']",room booking/cancel,cancel/room booking
fold16,calling to cancel the booking I made yesterday.,"['cancel_close_leave_freeze', 'booking']",booking/cancel,cancel/booking
fold16,There is a table booking for lancer glinski i think tomorrow at 20 to 16,"['existing', 'booking', 'restaurant']",tomorrow/table booking,table booking/tomorrow
fold16,please connect me to the spa,['spa'],connect me/spa,connect me to the spa
fold16,I think I want to go up there on New Year's Eve can I get a rate,['request_info'],rate/New Year's Eve,rate/get
fold16,can we get room service please,"['make_open_apply_setup_get_activate', 'room_service']",room service,room service/get
fold16,I'm kind of check on a reservation I made one supposed for the 17th of December but I never got a confirmation code,"['existing', 'booking']",17th of December/reservation/confirmation code,reservation/confirmation code/17th of December
fold16,"a table booking for 13 50 in the afternoon, it will be a couple and our kid","['make_open_apply_setup_get_activate', 'booking', 'restaurant']",couple and our kid/13 50 in the afternoon/table booking,booking
fold16,I have a reservation that I need to cancel,"['change', 'booking']",reservation/cancel,cancel/reservation
fold16,I have a booking that I need to amend,"['change', 'booking']",amend/booking,amend/booking
fold16,I have a booking that I need to modify,"['change', 'booking']",modify/booking,modify/booking
fold16,I have a reservation that I need to modify,"['change', 'booking']",modify/reservation,reservation/modify
fold16,I have a reservation that I need to amend,"['change', 'booking']",amend/reservation,reservation/amend
fold16,"I made a reservation for one full week yesterday, but would like to change the dates a bit.","['booking', 'change']",dates/change/reservation,reservation/change the dates
fold16,Accommodation for 3 nights for 3 please.,"['booking', 'make_open_apply_setup_get_activate']",Accommodation for 3 nights/for 3,Accommodation/3 nights
fold16,I need a room for 2 adults and 2 children,"['booking', 'make_open_apply_setup_get_activate']",2 adults/room,room
fold16,"family suite needed to fit 2 adults, 1 child. We would be looking for breakfast included and would be staying 2 nights checking in tomorrow if possible","['make_open_apply_setup_get_activate', 'booking']","2 adults, 1 child/checking in tomorrow/family suite/staying 2 nights/breakfast included",breakfast included/checking in tomorrow/staying 2 nights/family suite
fold16,reserve a holiday,"['make_open_apply_setup_get_activate', 'booking']",reserve a holiday,holiday/reserve
fold17,why is the pool closed?,"['why', 'swimming_pool', 'wrong_notworking_notshowing']",pool closed/why,closed/why/pool
fold17,how can I book a massage?,"['how', 'booking', 'spa']",book a massage,massage/how/book
fold17,what is the latest i can check in,"['request_info', 'check_in', 'when', 'limits']",check in/latest,latest/check in
fold17,"Nice, got a booking at 2:10 night for a table under dariana prunty I believe.","['acknowledge', 'existing', 'booking', 'restaurant']",booking,booking
fold17,thats everything I needed,['end_call'],everything,thats everything I needed
fold17,Hi - I am looking to book a room for this weekend. It will be me and my husband. What availability do you have?,"['booking', 'make_open_apply_setup_get_activate', 'greet', 'request_info']",book a room/availability,Hi/availability/book a room
fold17,i'd like to speak to the gym please,"['handoff', 'gym']",speak/gym,gym/speak
fold17,any table free before 19:55 evening?,"['restaurant', 'booking', 'request_info', 'less_lower_before']",table/evening/free/before 19:55,before 19:55 evening/any table
fold17,when is gym opening in the morning?,"['when', 'gym']",gym opening/when,gym/when
fold17,I don't think we'll make it to the check out time,"['check_out', 'wrong_notworking_notshowing']",don't think/check out time,check out time
fold17,can I upgrade my booking to also get access to the swimming pool?,"['make_open_apply_setup_get_activate', 'booking', 'swimming_pool', 'more_higher_after']",get access to the swimming pool/booking/upgrade,swimming pool/access/upgrade/booking
fold17,sure no problem,['affirm'],sure/no problem,no problem/sure
fold17,make a new one,"['new', 'make_open_apply_setup_get_activate']",make/a new one,make/new
fold17,Can I get a dog friendly room,"['make_open_apply_setup_get_activate', 'booking', 'pets']",dog friendly room,dog friendly/get/room
fold17,"no, only my granddad will be staying at your hotel.",['deny'],only my granddad will be staying/no/hotel,staying/hotel/no
fold17,Does the resort offer internet access to its guests?,"['request_info', 'wifi']",guests/resort/internet access,internet access
fold17,"The shower cannot get any hot water, I've been taking cold showers all this time.","['wrong_notworking_notshowing', 'room_ammenities']",cold showers/hot water,cold showers/shower cannot get any hot water
fold17,"For a week, with balcony.",['room_ammenities'],with balcony/For a week,For a week/balcony
fold17,How much would I pay for 3 hours with a personal trainer in your gym?,"['gym', 'how_much']",3 hours/personal trainer/How much,How much/3 hours/personal trainer
fold17,how much is breakfast for 5?,"['how_much', 'restaurant']",for 5/how much/breakfast,how much/breakfast
fold17,I lost my driving license,['lost_stolen'],driving license/lost,lost
fold17,"I'm driving, can I park","['request_info', 'parking']",driving/park,park
fold17,we have a restaurant booking listed under colisha for tomorrow night!,"['booking', 'restaurant', 'existing']",restaurant booking/tomorrow night,restaurant/booking
fold17,cancel an existing one,"['cancel_close_leave_freeze', 'existing']",existing/cancel,cancel/existing
fold17,I have a restaurant reservation that I think is for kamini luoma at 14 50 tomorrow,"['existing', 'restaurant', 'booking']",14 50 tomorrow/restaurant reservation/kamini luoma,14 50 tomorrow/restaurant reservation/kamini luoma
fold17,can i get a pedicure this evening at 8,"['booking', 'spa']",pedicure/this evening,pedicure/this evening/at 8/get
fold17,do you have any restaurants open at 5 30 a.m.?,"['request_info', 'restaurant']",open at 5 30 a.m./restaurants,restaurants
fold17,Can I order a hotdog to my room in an hour?,"['make_open_apply_setup_get_activate', 'room_service']",order a hotdog/in an hour,order/room
fold17,already have it,['existing'],have it/already,already have
fold17,The table for 1 person only.,"['restaurant', 'booking']",table,The table/1 person
fold17,I want to upgrade the booking i did for the 18th August,"['change', 'booking']",booking/18th August/upgrade,upgrade/booking
fold17,can I update a room booking to 6 people?,"['booking', 'change']",to 6 people/can I/update a room booking,update/room booking
fold17,"Can I make a reservation for 4 adults, 2 rooms with 2 adults in each, one with a double bed and the other with 2 single beds for 2 nights from Monday 26th of Sep please.","['booking', 'make_open_apply_setup_get_activate']",the other with 2 single beds/from Monday 26th of Sep/make a reservation/for 2 nights/for 4 adults/one with a double bed/with 2 adults in each/2 rooms,2 nights/double bed/2 rooms/make a reservation/Monday 26th of Sep/2 single beds
fold17,I want to book a room for October 18 until the 22nd,"['booking', 'make_open_apply_setup_get_activate']",book a room/October 18 until the 22nd,room/October 18 until the 22nd/book
fold18,"thank you, do you have any slots from 8 to 9 pm?","['thank', 'request_info']",slots from 8 to 9 pm/thank you,thank you/any slots from 8 to 9 pm
fold18,why is the gym closed during the next week,"['why', 'gym', 'wrong_notworking_notshowing']",next week/gym closed/why,closed/gym/next week/why
fold18,what do i need to do to use the gym?,"['how', 'gym']",gym,gym/use
fold18,earliest check in,"['when', 'check_in', 'less_lower_before', 'limits']",check in/earliest,check in/earliest
fold18,"ok that was very helpful, bye bye","['end_call', 'acknowledge']",that was very helpful/ok/bye bye,bye bye/ok
fold18,please say that one more time now,['repeat'],please say that one more time now,say that one more time
fold18,"Hi, please could I book a family suite one double, one single 2 adults and one child from 1-31st of December. Is breakfast included?","['booking', 'make_open_apply_setup_get_activate', 'greet', 'request_info']",1/2 adults and one child/book a family suite/Is breakfast included?,"Hi/one double, one single 2 adults and one child/book/1/Is breakfast included?"
fold18,could you transfer me to the spa team please,"['handoff', 'spa']",spa team/transfer me,transfer/spa
fold18,"no, I need to check in much later than that.","['deny', 'check_in', 'more_higher_after']",no/I need to check in much later than that,much later/check in/no
fold18,How much in advance do I have to book a table for 8 people?,"['when', 'booking', 'restaurant']",book a table for 8 people/in advance/How much,How much/book a table
fold18,late check-out,"['check_out', 'more_higher_after']",late/check,check
fold18,yes that's my phone I'm trying to locate it,"['affirm', 'lost_stolen']",yes/locate it,trying to locate it/yes
fold18,brand new,['new'],brand new,brand new
fold18,is the indoor pool on the third floor,"['request_info', 'swimming_pool']",indoor pool/third floor,indoor pool/third floor
fold18,Can I bring my dog to the restaurant?,"['request_info', 'pets', 'restaurant']",Can I bring my dog to the restaurant?,bring my dog/restaurant
fold18,Is there WiFi at the hotel?,"['request_info', 'wifi']",WiFi,hotel/WiFi
fold18,theres a broken static bike in the gym,"['gym', 'wrong_notworking_notshowing']",broken static bike,gym
fold18,want to book a room with balcony or terrace.,"['room_ammenities', 'make_open_apply_setup_get_activate', 'booking']",book a room/with balcony or terrace,room/book
fold18,What are the fees for parking?,"['how_much', 'parking']",parking/fees,fees/parking
fold18,Has a wallet been handed in,['lost_stolen'],a wallet/been handed in/Has,wallet/handed in
fold18,i want to leave my car here all night,['parking'],leave my car here all night,leave/all night/car
fold18,"Could you please confirm our booking at the restaurant for tonight, for 2 people?","['existing', 'booking', 'request_info', 'restaurant']",confirm/booking at the restaurant/tonight/2 people,restaurant/booking
fold18,i need to cancel my booking,"['cancel_close_leave_freeze', 'booking']",need to cancel/i/my booking,cancel/booking
fold18,I need to cancel my booking due to some unexpected private reasons...,"['cancel_close_leave_freeze', 'booking']",cancel my booking/unexpected private reasons,cancel/booking
fold18,I need to change the current booking under cabanas.,"['change', 'booking', 'existing']",change/current booking,booking/current/change
fold18,do you offer skincare treatments?,"['request_info', 'spa']",skincare treatments,skincare treatments
fold18,Do you serve vegan food in your restaurant?,"['request_info', 'restaurant']",vegan food,restaurant/vegan food
fold18,I want something to eat inside the room,"['make_open_apply_setup_get_activate', 'room_service']",want something to eat/inside the room,inside the room/something to eat
fold18,existing one,['existing'],existing,existing
fold18,Can you please reserve a table for 2 people at 4 25 p.m. ?,"['make_open_apply_setup_get_activate', 'restaurant', 'booking']",reserve a table/2 people/4 25 p.m.,table/reserve
fold18,Can I change some of the details of a reservation i made the other day,"['change', 'booking']",reservation/change/details,details/reservation/change
fold18,amend that reservation to now also include 3 kids,"['change', 'booking']",include 3 kids/amend/reservation,kids/amend/reservation
fold18,I would like to have the ensuite room for 1 night please,"['booking', 'make_open_apply_setup_get_activate']",ensuite room/1 night,1 night/ensuite room
fold18,it looks to make a reservation I am arriving on Tuesday and leaving on Sunday,"['booking', 'make_open_apply_setup_get_activate']",leaving on Sunday/make a reservation/arriving on Tuesday,arriving/leaving/make a reservation
fold19,Have you got anything between 4 30 in the night and half past 15 afternoon,['request_info'],between 4 30 in the night/half past 15 afternoon,half past 15 afternoon/4 30 in the night
fold19,"thanks, when will I be receiving the money back?","['when', 'refund', 'thank']",thanks/when will I be receiving the money back,thanks/receiving the money back/when
fold19,Why is the gym closed since yesterday?,"['why', 'wrong_notworking_notshowing', 'gym']",closed since yesterday/gym,closed/gym/since yesterday/Why
fold19,How do I unlock more channels on the tv?,"['more_higher_after', 'how', 'room_ammenities']",unlock more channels/tv,more channels/How/tv/unlock
fold19,do you have accesible parking?,"['request_info', 'parking', 'accesibility']",accessible parking,accesible/parking
fold19,i am not sure of the day we will be leaving,['dont_know'],day we will be leaving/not sure,not sure/day we will be leaving
fold19,Au revoir cheers,['end_call'],cheers/Au revoir,cheers/Au revoir
fold19,Hi am sorry I have to cancel the table for 4 people at 5 10 p.m.,"['greet', 'cancel_close_leave_freeze', 'restaurant', 'booking']",5 10 p.m./table for 4 people/cancel,cancel/Hi
fold19,"no, that didn't solve anything, can I speak with somebody a bit more intelligent?","['deny', 'handoff']","can I speak with somebody a bit more intelligent?/no, that didn't solve anything",speak with somebody/no
fold19,The price was 10% lower last week!,['less_lower_before'],price/10% lower,lower/last week
fold19,I want to do a check-in on behalf of my husband.,"['make_open_apply_setup_get_activate', 'check_in']",on behalf of my husband/check,check
fold19,Do I have to pay extra if I checkout later?,"['how_much', 'check_out', 'more_higher_after']",checkout later,pay extra/checkout later
fold19,"yes, do proceed with the booking!","['affirm', 'make_open_apply_setup_get_activate', 'booking']",proceed with the booking/yes,proceed/yes/booking
fold19,its the first time i make the reservation,"['new', 'booking']",make the reservation/first time,first time/make the reservation
fold19,i might have forgotten the wallet in the pool,"['lost_stolen', 'swimming_pool']",wallet/pool/forgotten,wallet/forgotten/pool
fold19,I would like to bring my cat,"['request_info', 'pets']",bring/my cat,bring my cat
fold19,Is WiFi free?,"['how_much', 'wifi']",WiFi/free,WiFi/free
fold19,I cannot find a hair dryer and I looked everywhere!,"['wrong_notworking_notshowing', 'room_ammenities']",looked everywhere/hair dryer,cannot find/hair dryer
fold19,Is the gym free to use?,"['how_much', 'gym']",gym/free,gym/free
fold19,Can you send some soft drinks and 7 beers to my room at 23:00?,"['make_open_apply_setup_get_activate', 'room_service']",23:00/7 beers/my room/soft drinks,23:00/beers/soft drinks/room/send
fold19,I forgot my laptop at claim jumper,['lost_stolen'],claim jumper/forgot/laptop,forgot
fold19,can i leave my car here in the morning,['parking'],car/leave/morning,in the morning/leave/car
fold19,Please cancel my booking at 15 past 3 p.m. as I have changed my mind.,"['cancel_close_leave_freeze', 'booking']",15 past 3 p.m./booking/changed my mind/cancel,changed my mind/cancel my booking
fold19,confirm my reservation is under myles,"['existing', 'booking']",confirm/reservation,reservation/confirm
fold19,can you tell me more detail about the spa,"['request_info', 'spa']",spa,more detail/spa
fold19,"please, book an appointment at the spa for tomorrow, for 2.","['booking', 'spa']",book an appointment/for 2/tomorrow/at the spa,appointment/spa/book
fold19,do you offer room service?,"['request_info', 'room_service']",do you offer/room service,room service
fold19,I'd like to get some whiskey here to the third floor.,"['room_service', 'make_open_apply_setup_get_activate']",third floor/whiskey,get
fold19,Ive got a reservation starting on 5th of March,"['existing', 'booking']",starting on 5th of March/reservation,5th of March/reservation
fold19,"At 9 30 evening, I booked a table for 5 people","['existing', 'restaurant', 'booking']",5 people/booked a table,booked a table/9 30 evening/5 people
fold19,please get my restaurant booking changed to at 0:30,"['change', 'booking', 'restaurant']",restaurant booking/changed,at 0:30/changed/get/restaurant booking
fold19,change it to 11pm,['change'],11pm/change,11pm/change
fold19,amend hotel reservation,"['change', 'booking']",amend/hotel reservation,amend/hotel reservation
fold19,"I would like a standard room for one adult starting on the 19th of May for 12 nights, please.","['make_open_apply_setup_get_activate', 'booking']",12 nights/one adult/standard room/19th of May,standard room/starting on the 19th of May/12 nights
fold19,I want to book 2 rooms from 4th to 8th of Jun. It'll be for 1 adult in each room,"['booking', 'make_open_apply_setup_get_activate']",book/1 adult/2 rooms/4th to 8th of Jun,rooms/4th to 8th of Jun/book
fold19,"ok, make a reservation for 9 days for my mother checking in on March 1st","['booking', 'make_open_apply_setup_get_activate']",March 1st/my mother/make a reservation/checking in/9 days,checking in/make a reservation/ok
